,NrMedici_Privat,NrMedici_Public,PersonalMediu_privat,PersonalMediu_public,MediciFamilie
NrMedici_Privat,125.17365967365991,398.4463869463868,530.9430569430575,1625.6232101232083,79.49900099900103
NrMedici_Public,398.4463869463868,1275.7450882450942,1690.2417582417593,5196.688145188162,252.82367632367644
PersonalMediu_privat,530.9430569430575,1690.2417582417593,2271.738261738264,6913.070929070929,336.1918081918084
PersonalMediu_public,1625.6232101232083,5196.688145188162,6913.070929070929,21209.13569763573,1030.483016983018
MediciFamilie,79.49900099900103,252.82367632367644,336.1918081918084,1030.483016983018,50.59290709290711
