,NrMedici_Privat,NrMedici_Public,PersonalMediu_privat,PersonalMediu_public,MediciFamilie
NrMedici_Privat,11688.653885796733,24518.60399917542,20573.106885178317,26872.975468975463,3222.0171098742526
NrMedici_Public,24518.60399917542,51510.429396000465,43151.59441352295,56361.133065347385,6751.441146155417
PersonalMediu_privat,20573.106885178317,43151.59441352295,36234.03483817768,47370.843125128915,5677.735724592872
PersonalMediu_public,26872.975468975463,56361.133065347385,47370.843125128915,62230.12265512259,7437.740981240958
MediciFamilie,3222.0171098742526,6751.441146155417,5677.735724592872,7437.740981240958,891.6866625438059
