,NrMedici_Privat,NrMedici_Public,PersonalMediu_privat,PersonalMediu_public,MediciFamilie
NrMedici_Privat,847.0910218253968,2959.734623015873,3070.7896825396824,4867.350694444444,488.19965277777777
NrMedici_Public,2959.734623015873,10545.935515873016,10827.531746031746,17163.036706349205,1688.6999007936506
PersonalMediu_privat,3070.7896825396824,10827.531746031746,11186.126984126984,17712.103174603173,1761.2261904761904
PersonalMediu_public,4867.350694444444,17163.036706349205,17712.103174603173,28164.927579365078,2795.5877976190473
MediciFamilie,488.19965277777777,1688.6999007936506,1761.2261904761904,2795.5877976190473,283.04538690476187
