Siruta,NrMedici_Privat,NrMedici_Public,PersonalMediu_privat,PersonalMediu_public,MediciFamilie
12368,-0.007359949937627637,-0.0628084421437387,-0.03964079019458837,-0.08324749557161129,0.03709131657433581
12402,-0.07646814128109966,-0.0628084421437387,-0.10729361776423786,-0.07997011626740791,-0.11113415832888303
12457,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
12509,-0.030396013718784975,-0.0628084421437387,-0.06970871355887703,-0.08980225418001805,0.007446221593692041
12572,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08652487487581467,-0.08148906334823926
12643,-0.030396013718784975,-0.0628084421437387,-0.06970871355887703,-0.08980225418001805,0.007446221593692041
12689,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
12778,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
12812,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
12849,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.022198873386951725
12876,-0.018877981828206308,-0.0628084421437387,-0.06970871355887703,-0.08980225418001805,0.007446221593692041
12912,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
12920,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
12938,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08980225418001805,-0.08148906334823926
13169,4.795659348433678,2.241257133431519,4.523166580336216,4.0167540139868185,3.446277239348369
13187,0.004158081952951033,-0.0628084421437387,-0.0020558859892275375,-0.08980225418001805,0.007446221593692041
13276,0.004158081952951033,-0.0628084421437387,-0.0321238093535162,-0.08980225418001805,0.03709131657433581
13301,0.3727351024514685,0.15109685001842055,0.2986233476536591,0.3362570553664215,0.45212264630334853
13365,-0.030396013718784975,-0.0628084421437387,-0.06970871355887703,-0.08980225418001805,-0.08148906334823926
13392,0.015676113843529703,-0.013915803935245151,-0.03964079019458837,0.08717622824696453,0.09638150653562334
13490,0.70675802727825,0.48112215792575197,0.6444044663429788,0.9524043645566571,0.6003481212065673
13524,-0.04191404560936365,-0.0628084421437387,-0.0772256943999492,-0.08652487487581467,-0.05184396836759549
13622,0.47639738946667654,0.24888212643540764,0.38131013690545296,0.45424271031774316,0.42247755132270476
13668,0.05023020951526572,0.08386947248174192,0.08063090326256629,0.14944643502682878,0.06673641155497957
13757,0.05023020951526572,-0.05058528259161531,0.1933856158786488,-0.07997011626740791,0.007446221593692041
13819,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
13891,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08980225418001805,-0.08148906334823926
13935,-0.04191404560936365,-0.0628084421437387,-0.06970871355887703,-0.08980225418001805,-0.022198873386951725
13999,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
14049,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
14085,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
14165,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
14272,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
14352,-0.06495010939052098,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.08148906334823926
14405,-0.05343207749994232,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.05184396836759549
14450,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
14584,-0.04191404560936365,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.022198873386951725
14673,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.08148906334823926
14726,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
14753,-0.05343207749994232,-0.013915803935245151,-0.09225965608209354,0.04129291798811719,-0.05184396836759549
14851,-0.04191404560936365,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.022198873386951725
14922,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
14940,-0.030396013718784975,-0.0628084421437387,-0.0772256943999492,-0.07013797835479776,0.007446221593692041
15064,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08980225418001805,-0.08148906334823926
15108,-0.030396013718784975,-0.020027383711306843,-0.04715777103566053,0.047847676596523954,0.007446221593692041
15233,-0.030396013718784975,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.022198873386951725
15313,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
15402,-0.06495010939052098,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.08148906334823926
15448,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
15493,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
15554,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
15652,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
15741,-0.018877981828206308,-0.0628084421437387,-0.0546747518767327,-0.08980225418001805,0.03709131657433581
15830,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
15901,-0.018877981828206308,-0.0628084421437387,-0.062191732717804864,-0.08980225418001805,-0.022198873386951725
15983,-0.06495010939052098,-0.056696862367677,-0.0997766369231657,-0.040641564616967336,-0.08148906334823926
16132,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.022198873386951725
16285,-0.05343207749994232,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.05184396836759549
16329,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08980225418001805,-0.08148906334823926
16365,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
16427,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
16454,0.004158081952951033,-0.056696862367677,-0.0321238093535162,-0.03408680600856057,-0.05184396836759549
16472,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.08148906334823926
16506,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
16551,-0.05343207749994232,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.05184396836759549
16613,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
16659,-0.030396013718784975,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.08148906334823926
16739,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
16757,-0.030396013718784975,-0.020027383711306843,-0.0321238093535162,-0.017699909487543672,-0.022198873386951725
16908,-0.030396013718784975,-0.0628084421437387,-0.0546747518767327,-0.08980225418001805,0.007446221593692041
16944,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
17049,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.022198873386951725
17101,-0.04191404560936365,-0.0628084421437387,-0.0772256943999492,-0.08652487487581467,-0.08148906334823926
17209,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
17254,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.022198873386951725
17334,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08980225418001805,-0.11113415832888303
17398,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
17423,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.07341535765900115,-0.08148906334823926
17496,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
17575,-0.06495010939052098,-0.0628084421437387,-0.08474267524102136,-0.08324749557161129,-0.08148906334823926
17619,-0.05343207749994232,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.05184396836759549
17726,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
17771,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
17824,-0.06495010939052098,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.08148906334823926
17851,-0.04191404560936365,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.022198873386951725
17913,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08980225418001805,-0.08148906334823926
17968,-0.04191404560936365,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.022198873386951725
18028,-0.030396013718784975,-0.0628084421437387,-0.062191732717804864,-0.08980225418001805,-0.022198873386951725
18162,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
18242,-0.05343207749994232,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.05184396836759549
18331,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
18411,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
18475,-0.007359949937627637,-0.0628084421437387,-0.062191732717804864,-0.08980225418001805,0.06673641155497957
18527,-0.018877981828206308,-0.0628084421437387,-0.062191732717804864,-0.060305840442187626,-0.022198873386951725
18554,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08980225418001805,-0.08148906334823926
18581,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.022198873386951725
18670,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
18741,-0.05343207749994232,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.08148906334823926
18778,-0.018877981828206308,-0.0628084421437387,-0.06970871355887703,-0.08980225418001805,0.007446221593692041
18858,-0.04191404560936365,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.022198873386951725
18938,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
19007,-0.04191404560936365,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.022198873386951725
19114,-0.06495010939052098,-0.0628084421437387,-0.0772256943999492,-0.08980225418001805,-0.08148906334823926
19141,-0.04191404560936365,-0.0628084421437387,-0.08474267524102136,-0.037364185312763955,-0.022198873386951725
19212,-0.06495010939052098,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.08148906334823926
19249,-0.030396013718784975,-0.056696862367677,-0.04715777103566053,0.0216286421628969,-0.05184396836759549
19338,-0.04191404560936365,-0.0628084421437387,-0.06970871355887703,-0.08980225418001805,-0.022198873386951725
19392,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
19560,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
19631,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
19695,-0.05343207749994232,-0.0016926443831217657,-0.0772256943999492,0.05767981450913409,-0.05184396836759549
19793,-0.04191404560936365,-0.020027383711306843,-0.08474267524102136,0.03801553868391381,-0.05184396836759549
19999,-0.05343207749994232,-0.0628084421437387,-0.08474267524102136,-0.08980225418001805,-0.05184396836759549
20048,-0.06495010939052098,-0.0628084421437387,-0.0997766369231657,-0.08980225418001805,-0.08148906334823926
20055,-0.06495010939052098,-0.0628084421437387,-0.10729361776423786,-0.05047370252957748,-0.08148906334823926
20063,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
20297,2.204102173053477,1.7523307513465838,4.635921292952299,4.37726573744919,2.764440054793562
20313,-0.05343207749994232,-0.0628084421437387,-0.09225965608209354,-0.08980225418001805,-0.05184396836759549
20359,-0.05343207749994232,-0.0628084421437387,-0.062191732717804864,-0.08980225418001805,-0.05184396836759549
20411,-0.05343207749994232,-0.0628084421437387,-0.0546747518767327,-0.08980225418001805,-0.05184396836759549
20466,-0.030396013718784975,-0.0628084421437387,0.04304599905720546,-0.08980225418001805,-0.05184396836759549
20563,0.33818100677973245,0.878374843369762,0.6293705046608344,1.1457697435046565,0.6299932161872112
