,NrMedici_Privat,NrMedici_Public,PersonalMediu_privat,PersonalMediu_public,MediciFamilie
NrMedici_Privat,7896.948447204966,7973.715942028967,16615.155693581786,15941.21242236026,2522.833333333333
NrMedici_Public,7973.715942028967,8114.423188405749,16789.040579710123,16312.078260869597,2552.4202898550716
PersonalMediu_privat,16615.155693581786,16789.040579710123,35009.65714285714,33518.644306418224,5304.536231884051
PersonalMediu_public,15941.21242236026,16312.078260869597,33518.644306418224,33347.56438923413,5121.565217391292
MediciFamilie,2522.833333333333,2552.4202898550716,5304.536231884051,5121.565217391292,810.6594202898551
